age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
33,4,13,19,10,23,23,26,29,40,430,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,24
53,3,13,21,10,24,23,26,29,40,124,1,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
54,4,13,17,23,24,24,26,29,40,184,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
27,2,14,17,10,24,23,26,29,40,124,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
40,4,13,18,10,24,23,26,29,40,182,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
38,4,13,17,10,24,23,26,29,40,118,1,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
48,4,13,16,23,23,23,26,29,40,79,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
37,4,13,19,10,23,23,26,29,40,138,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
29,5,14,20,23,23,24,26,29,40,289,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
39,4,15,19,10,23,23,26,29,40,482,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
36,5,14,20,10,23,23,26,29,40,654,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
29,3,14,21,23,23,23,26,29,40,198,2,999,2,44,-1.8,92.893,-46.2,1.334,5099,23
35,4,13,19,23,23,23,26,29,40,145,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
33,4,14,19,23,24,23,26,29,40,116,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
35,4,13,19,10,24,24,26,29,40,500,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
29,2,13,17,10,10,10,26,29,40,141,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
48,4,13,19,10,24,23,26,29,40,68,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
44,3,13,17,23,24,23,26,29,40,346,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
40,4,13,19,10,24,24,26,29,40,131,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
51,4,13,19,10,24,24,26,29,40,220,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
36,4,13,19,23,24,23,26,29,40,181,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
37,1,13,18,10,24,24,26,29,40,756,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
41,4,13,19,23,23,23,26,29,40,309,1,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
54,5,15,21,23,23,23,26,29,40,91,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
33,2,13,17,23,24,24,26,29,40,323,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
30,3,14,21,23,23,23,26,29,40,82,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
51,3,15,17,23,24,24,26,29,40,316,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
39,4,13,19,23,23,23,26,29,40,283,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
24,12,14,19,23,23,23,26,29,40,133,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
51,3,14,21,23,24,24,26,29,40,120,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
48,4,13,19,23,24,24,26,29,40,189,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
58,4,14,19,23,24,23,26,29,40,127,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
53,4,13,20,10,24,23,26,29,40,251,4,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
27,5,14,21,23,24,24,26,29,40,754,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,24
37,4,14,20,23,23,23,26,29,40,84,2,999,2,44,-1.8,92.893,-46.2,1.334,5099,23
33,4,13,18,10,23,23,26,29,40,320,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
39,8,13,19,23,24,23,26,29,40,222,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
28,9,14,21,23,23,23,26,29,40,554,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,24
32,4,13,19,23,23,23,26,29,40,302,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
52,4,13,16,10,23,23,26,29,40,239,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
51,11,14,19,23,24,23,26,29,40,396,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,24
58,9,13,10,10,23,23,26,29,40,250,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
33,5,13,20,10,23,23,26,29,40,167,3,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
40,1,15,17,23,24,23,26,29,40,136,3,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
37,1,13,18,10,23,23,26,29,40,322,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
32,5,14,20,23,24,23,26,29,40,97,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
42,4,13,16,23,23,23,26,29,40,206,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
37,3,14,21,23,23,23,26,29,40,51,4,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
35,2,14,17,23,23,23,26,29,40,281,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
34,1,13,17,10,24,24,26,29,40,17,4,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
39,7,13,21,10,23,23,26,29,40,825,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
30,3,15,17,23,24,23,25,29,40,62,4,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
28,3,14,17,23,24,24,26,29,40,253,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
48,11,13,19,10,23,23,26,29,40,487,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
49,3,13,21,23,23,23,26,29,40,155,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
33,3,14,21,23,24,23,26,29,40,96,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
34,4,13,19,23,24,23,26,29,40,311,3,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
51,4,13,19,23,24,23,25,29,40,90,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
30,7,14,17,23,23,24,26,29,40,402,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
51,4,13,19,10,23,24,26,29,40,22,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
33,2,13,17,23,24,23,26,29,40,89,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
36,5,14,20,10,24,23,26,29,40,228,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
34,3,13,17,23,23,23,26,29,40,350,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
34,5,15,20,23,24,23,25,29,40,175,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
28,4,13,19,23,23,23,26,29,40,549,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
36,4,13,19,23,23,23,26,29,40,133,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
32,5,13,20,23,24,24,26,29,40,160,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
43,7,13,21,23,24,23,26,29,40,192,1,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
32,5,15,19,23,24,24,26,29,40,103,3,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
46,2,13,17,10,23,23,26,29,40,765,1,999,1,44,-1.8,92.893,-46.2,1.334,5099,24
40,4,13,10,23,24,23,26,29,40,88,1,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
30,3,15,17,23,24,23,26,29,40,422,1,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
47,4,13,19,23,24,24,26,29,40,74,6,999,2,44,-1.8,92.893,-46.2,1.334,5099,23
34,3,13,21,23,23,23,25,29,40,149,4,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
30,2,14,17,10,24,23,26,29,40,70,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
29,4,14,20,23,24,23,26,29,40,87,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
41,4,13,19,23,24,23,26,29,40,233,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
43,4,13,16,10,24,23,26,29,40,28,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
52,3,14,10,10,23,24,26,29,40,346,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
46,7,13,21,10,24,24,26,29,40,172,4,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
35,2,13,19,23,24,23,26,29,40,523,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
36,7,14,21,23,24,24,26,29,40,147,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
54,7,15,21,23,24,24,26,29,40,265,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
54,5,15,21,23,24,23,26,29,40,57,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
40,2,13,17,23,23,23,26,29,40,246,4,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
39,4,14,19,10,24,23,26,29,40,82,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
33,11,14,17,23,24,24,26,29,40,328,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
37,3,14,17,23,23,23,26,29,40,151,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
33,7,13,21,23,24,23,26,29,40,85,4,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
51,7,15,21,23,23,23,26,29,40,345,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
34,4,13,18,23,23,23,26,29,40,168,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
36,11,13,21,23,24,23,26,29,40,239,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
52,2,13,18,23,24,23,26,29,40,169,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
58,6,13,16,23,24,23,26,29,40,358,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
31,4,14,17,23,24,23,26,29,40,116,2,999,2,44,-1.8,92.893,-46.2,1.334,5099,23
35,4,13,19,23,24,23,26,29,40,222,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
33,5,13,21,23,23,23,26,29,40,1489,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,24
33,11,13,19,23,23,23,26,29,40,349,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
30,2,13,17,10,23,24,26,29,40,102,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
41,3,14,21,23,23,24,26,29,40,593,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
36,4,14,17,23,23,24,26,29,40,1347,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,24
28,3,14,21,23,24,23,26,29,40,69,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
36,5,14,21,23,23,23,26,29,40,307,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
31,4,13,19,10,23,23,26,29,40,242,2,999,2,44,-1.8,92.893,-46.2,1.334,5099,23
37,9,15,21,23,23,23,26,29,40,143,3,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
39,4,13,19,23,23,23,26,29,40,129,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
42,4,13,18,23,23,23,26,29,40,320,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
31,4,13,18,10,24,23,26,29,40,290,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
44,8,13,19,23,24,23,26,29,40,206,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
38,9,13,19,23,23,23,26,29,40,270,4,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
48,11,13,18,23,23,23,26,29,40,1369,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
35,5,13,20,23,24,23,26,29,40,456,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
41,4,13,16,10,23,24,26,29,40,17,3,999,2,44,-1.8,92.893,-46.2,1.334,5099,23
49,2,14,17,23,23,24,26,29,40,231,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
28,3,13,17,23,24,23,26,29,40,293,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
34,2,13,17,23,23,23,26,29,40,215,2,999,2,44,-1.8,92.893,-46.2,1.334,5099,23
35,5,13,20,23,23,24,26,29,40,273,4,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
33,4,13,19,10,23,23,26,29,40,804,2,9,1,45,-1.8,92.893,-46.2,1.334,5099,23
48,11,14,20,23,24,23,26,29,40,606,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
29,3,14,21,23,23,23,26,29,40,142,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
44,3,13,19,10,23,23,26,29,40,217,3,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
35,3,14,21,23,23,23,26,29,40,261,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
32,2,13,17,23,24,23,25,29,40,309,3,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
37,3,13,21,23,23,23,26,29,40,232,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
48,4,13,18,10,23,24,26,29,40,152,4,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
50,3,15,21,23,24,23,26,29,40,335,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
52,4,13,16,23,23,23,26,29,40,437,4,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
33,3,13,17,23,23,23,25,29,40,167,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
29,4,13,16,23,24,23,26,29,40,140,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
42,4,13,18,10,24,23,26,29,40,458,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
34,5,13,20,23,24,23,26,29,40,91,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
36,4,13,19,23,24,23,26,29,40,284,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
45,2,15,17,10,23,23,26,29,40,185,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
28,4,14,19,10,23,23,26,29,40,77,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
29,12,14,19,23,23,23,26,29,40,467,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
41,4,13,16,23,24,23,26,29,40,187,8,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
45,11,13,21,23,24,23,26,29,40,1074,4,999,1,44,-1.8,92.893,-46.2,1.334,5099,24
37,4,13,19,10,23,23,25,29,40,97,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
34,2,13,17,23,23,24,26,29,40,362,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
39,5,15,20,23,23,24,26,29,40,445,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
46,2,13,19,23,23,24,26,29,40,227,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
33,3,14,17,23,24,23,26,29,40,281,3,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
52,4,13,16,23,23,23,26,29,40,667,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,24
33,4,13,18,23,24,24,26,29,40,686,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,24
34,4,13,19,23,24,23,26,29,40,157,3,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
48,4,13,18,10,23,23,25,29,40,22,6,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
34,2,13,17,23,24,23,25,29,40,276,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
34,4,13,10,23,23,23,26,29,40,232,6,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
43,8,13,16,23,23,23,26,29,40,117,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
59,3,13,17,23,23,23,26,29,40,232,2,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
39,5,14,20,23,23,23,26,29,40,940,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
42,2,13,17,23,24,23,26,29,40,337,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
34,1,13,17,10,23,23,26,29,40,361,5,999,1,44,-1.8,92.893,-46.2,1.334,5099,23
31,4,13,16,23,24,23,26,29,40,796,2,999,0,43,-1.8,92.893,-46.2,1.334,5099,23
38,5,14,21,23,24,24,26,29,40,606,3,999,0,43,-1.8,92.893,-46.2,1.334,5099,24
39,5,13,20,23,23,23,26,29,41,31,2,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
57,3,13,17,10,24,23,26,29,41,55,5,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
30,5,14,20,23,23,23,26,29,41,86,2,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
38,3,14,21,23,23,23,26,29,41,219,2,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
38,7,13,10,23,23,23,25,29,41,25,5,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
31,4,13,16,10,23,23,26,29,41,210,2,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
42,4,14,19,10,24,23,26,29,41,16,5,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
51,2,13,20,10,23,23,26,29,41,113,2,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
44,4,13,19,23,23,23,26,29,41,315,2,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
28,2,13,19,10,24,23,26,29,41,343,3,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
34,7,13,16,23,23,23,26,29,41,175,4,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
35,4,13,19,23,23,23,25,29,41,82,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
45,3,15,19,10,23,23,26,29,41,270,3,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
34,5,13,21,23,24,23,26,29,41,83,4,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
44,4,13,18,23,23,23,26,29,41,57,4,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
34,7,13,16,23,24,23,26,29,41,124,5,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
27,3,14,17,23,24,23,26,29,41,240,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
32,4,13,19,23,24,23,26,29,41,413,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
33,5,13,21,23,24,23,25,29,41,755,3,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
35,3,14,17,23,24,24,26,29,41,106,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
35,3,14,17,23,24,23,26,29,41,187,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
31,1,14,17,23,24,23,26,29,41,633,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
50,4,13,20,23,24,23,26,29,41,247,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
35,7,13,21,23,23,23,26,29,41,370,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
30,4,13,16,23,23,23,26,29,41,205,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
50,4,13,20,10,24,23,26,29,41,51,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
32,3,14,21,23,24,24,26,29,41,195,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
50,4,13,20,10,24,23,26,29,41,157,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
26,4,13,19,23,24,24,26,29,41,531,3,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
30,5,14,20,23,24,23,26,29,41,512,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
45,3,13,17,23,24,23,26,29,41,155,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
33,4,13,19,23,24,23,26,29,41,263,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
37,4,13,16,23,24,23,26,29,41,204,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
36,4,13,19,23,24,23,26,29,41,98,1,999,2,44,-1.8,92.893,-46.2,1.327,5099,23
36,4,13,19,23,24,23,26,29,41,82,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
36,4,13,19,23,24,23,26,29,41,31,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
35,3,14,17,23,23,23,26,29,41,923,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,24
36,4,13,16,23,10,10,26,29,41,92,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
36,4,13,16,23,24,23,26,29,41,47,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
34,3,14,18,23,23,23,26,29,41,22,11,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
30,11,15,18,23,23,24,26,29,41,149,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
54,4,13,19,10,23,23,26,29,41,98,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
32,3,13,21,23,24,23,26,29,41,62,6,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
37,4,14,21,10,23,23,26,29,41,203,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
24,2,14,17,10,24,23,26,29,41,689,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
29,4,13,18,23,23,23,26,29,41,102,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
36,5,13,20,23,24,23,26,29,41,191,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
36,3,14,17,23,24,23,26,29,41,27,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
28,3,14,17,23,24,23,26,29,41,203,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
36,3,14,17,23,24,24,26,29,41,277,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
30,5,14,21,10,24,23,26,29,41,722,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
36,5,13,20,23,24,23,26,29,41,449,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
38,7,13,17,23,24,23,25,29,41,224,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
30,2,14,17,23,24,23,26,29,41,189,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
39,2,13,17,23,24,23,25,29,41,45,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
36,4,13,16,10,24,23,26,29,41,248,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
36,3,14,17,23,24,24,26,29,41,127,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
39,3,14,21,23,23,23,26,29,41,189,2,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
40,4,13,19,23,24,24,26,29,41,549,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
30,3,14,20,23,24,24,26,29,41,104,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
39,11,13,10,23,24,24,26,29,41,85,3,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
30,4,14,19,23,23,24,26,29,41,252,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
54,5,14,21,23,24,24,26,29,41,121,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
43,2,13,17,23,24,23,26,29,41,197,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
30,4,14,19,23,24,23,26,29,41,348,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
57,6,15,17,23,24,24,26,29,41,265,5,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
54,5,14,21,23,24,23,26,29,41,333,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
36,4,13,10,23,24,23,26,29,41,25,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
30,4,14,19,23,24,23,26,29,41,623,1,10,1,45,-1.8,92.893,-46.2,1.327,5099,24
32,3,13,17,23,23,23,26,29,41,84,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
36,4,13,10,23,24,23,26,29,41,131,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
32,3,13,17,23,24,23,26,29,41,132,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
32,3,13,17,23,23,23,26,29,41,104,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
45,3,14,17,23,24,23,26,29,41,19,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
32,3,13,17,23,23,23,26,29,41,187,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
33,11,14,21,23,23,23,26,29,41,197,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
41,4,13,19,23,10,10,26,29,41,50,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
38,4,13,19,10,24,23,26,29,41,201,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
33,3,13,21,23,24,23,26,29,41,171,2,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
29,2,13,17,10,24,23,26,29,41,63,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
42,4,14,19,10,23,23,26,29,41,183,4,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
29,3,13,19,23,23,23,26,29,41,113,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
36,4,13,19,23,24,23,25,29,41,317,2,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
29,3,13,17,23,23,23,26,29,41,329,1,6,1,45,-1.8,92.893,-46.2,1.327,5099,23
43,4,13,18,23,24,24,26,29,41,95,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
33,2,13,19,23,24,23,26,29,41,144,3,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
31,4,13,19,23,24,23,26,29,41,1957,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
29,3,13,17,23,24,23,26,29,41,556,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
26,4,13,19,10,24,23,26,29,41,49,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
43,4,13,18,23,24,23,26,29,41,393,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
34,7,13,21,10,24,23,26,29,41,383,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
39,3,13,17,23,24,23,26,29,41,141,8,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
34,2,13,21,23,23,23,26,29,41,70,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
43,4,14,19,23,24,23,26,29,41,327,4,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
33,4,13,18,23,24,23,26,29,41,375,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
47,5,15,21,10,24,23,26,29,41,101,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
41,9,13,20,23,24,23,26,29,41,46,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
35,2,14,17,23,23,23,26,29,41,146,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
35,2,14,17,23,23,24,26,29,41,184,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
26,5,14,20,23,24,23,26,29,41,176,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
31,3,13,21,23,24,24,26,29,41,148,2,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
50,2,15,19,23,24,23,26,29,41,429,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
25,2,14,17,23,23,23,26,29,41,213,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
28,5,13,21,23,24,23,26,29,41,402,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
30,4,13,19,23,10,10,26,29,41,155,1,999,1,44,-1.8,92.893,-46.2,1.327,5099,23
33,9,15,21,23,24,23,26,29,41,130,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
33,9,15,21,23,24,23,26,29,41,155,1,999,0,43,-1.8,92.893,-46.2,1.327,5099,23
